a,c,a_next,residual
18.92789278927893,1.9507503880786077,18.3557002569859,5.012490917222223e-6
18.92989298929893,1.9508215264633906,18.357669322621522,6.165475591290992e-6
18.93189318931893,1.9508926648307274,18.359638388274583,7.318372850395605e-6
18.933893389338934,1.95096380317965,18.36160745394606,8.471182639357977e-6
18.935893589358937,1.951034941509362,18.36357651963675,9.623904914213277e-6
18.937893789378936,1.9511060798191928,18.36554558534732,1.077653964143277e-5
18.93989398939894,1.9511772181085616,18.367514651078356,1.192908678993021e-5
18.941894189418942,1.9512483563769565,18.369483716830363,1.3081546335835803e-5
18.943894389438945,1.9513194946239307,18.371452782603793,1.4233918265604828e-5
18.945894589458945,1.9513906328491215,18.373421848399,1.5386202573908214e-5
18.947894789478948,1.9514617710522586,18.37539091421627,1.6538399269072634e-5
18.94989498949895,1.9515329092331735,18.377359980055758,1.7690508370304947e-5
18.95189518951895,1.9516040473917882,18.37932904591754,1.88425298972561e-5
18.953895389538953,1.9516751855280754,18.38129811180166,1.9994463855255162e-5
